订单编号,订购日期,用户ID,产品,单价(元),数量,订购金额
119240954,2011-9-6 15:48,178384,产品A,100,3,300
119240955,2011-9-6 15:48,188963,产品A,100,9,900
119240956,2011-9-6 15:48,189140,产品D,300,6,1800
119240957,2011-9-6 15:49,101837,产品D,300,9,2700
119240958,2011-9-6 15:49,106955,产品A,100,2,200
119240959,2011-9-6 15:49,107058,产品D,300,1,300
119240960,2011-9-6 15:49,129975,产品B,200,8,1600
119240961,2011-9-6 15:49,136201,产品A,100,1,100
119240962,2011-9-6 15:49,147410,产品A,100,3,300
119240963,2011-9-6 15:49,161954,产品A,100,5,500
119240964,2011-9-6 15:49,189404,产品D,300,4,1200
119240965,2011-9-6 15:50,116360,产品A,100,2,200
119240966,2011-9-6 15:50,143697,产品A,100,2,200
119240967,2011-9-6 15:50,153052,产品A,100,1,100
119240968,2011-9-6 15:50,160184,产品A,100,2,200
119240969,2011-9-6 15:50,161156,产品A,100,5,500
119240970,2011-9-6 15:50,175194,产品A,100,9,900
119240971,2011-9-6 15:50,178492,产品D,300,1,300
119240972,2011-9-6 15:51,122701,产品A,100,9,900
119240973,2011-9-6 15:51,130159,产品D,300,5,1500
119240974,2011-9-6 15:51,164386,产品A,100,9,900
119240975,2011-9-6 15:51,168446,产品D,300,1,300
119240976,2011-9-6 15:51,178492,产品D,300,5,1500
119240977,2011-9-6 15:52,109055,产品B,200,2,400
119240978,2011-9-6 15:52,154168,产品E,400,5,2000
119240979,2011-9-6 15:52,154640,产品D,300,3,900
119240980,2011-9-6 15:52,161557,产品D,300,6,1800
119240981,2011-9-6 15:52,163925,产品A,100,1,100
119240982,2011-9-6 15:52,168446,产品D,300,10,3000
119240983,2011-9-6 15:53,109055,产品B,200,2,400
119240984,2011-9-6 15:53,128229,产品A,100,7,700
119240985,2011-9-6 15:53,162758,产品C,280,4,1120
119240986,2011-9-6 15:53,173557,产品D,300,4,1200
119240987,2011-9-6 15:53,176282,产品D,300,3,900
119240988,2011-9-6 15:53,177808,产品D,300,3,900
119240989,2011-9-6 15:53,185791,产品B,200,10,2000
119240990,2011-9-6 15:54,107075,产品B,200,9,1800
119240991,2011-9-6 15:54,120138,产品A,100,10,1000
119240992,2011-9-6 15:54,125001,产品A,100,8,800
119240993,2011-9-6 15:54,171806,产品D,300,10,3000
119240994,2011-9-6 15:54,176201,产品B,200,4,800
119240995,2011-9-6 15:54,192709,产品D,300,10,3000
119240996,2011-9-6 15:55,119282,产品A,100,6,600
119240997,2011-9-6 15:55,163542,产品A,100,9,900
119240998,2011-9-6 15:55,168612,产品D,300,5,1500
119240999,2011-9-6 15:55,178672,产品A,100,6,600
119241000,2011-9-6 15:55,180082,产品A,100,5,500
119241001,2011-9-6 15:55,182177,产品D,300,6,1800
119241002,2011-9-6 15:56,104802,产品D,300,9,2700
119241003,2011-9-6 15:56,114773,产品D,300,10,3000
119241004,2011-9-6 15:56,131900,产品B,200,10,2000
119241005,2011-9-6 15:56,153071,产品A,100,7,700
119241006,2011-9-6 15:56,193158,产品B,200,2,400
119241007,2011-9-6 15:56,198144,产品A,100,7,700
119241008,2011-9-6 15:57,109926,产品A,100,10,1000
119241009,2011-9-6 15:57,138037,产品A,100,3,300
119241010,2011-9-6 15:57,141160,产品D,300,10,3000
119241011,2011-9-6 15:57,144052,产品D,300,5,1500
119241012,2011-9-6 15:57,163008,产品B,200,5,1000
119241013,2011-9-6 15:57,168605,产品A,100,9,900
119241014,2011-9-6 15:57,183544,产品A,100,1,100
119241015,2011-9-6 15:58,110951,产品A,100,2,200
119241016,2011-9-6 15:58,153696,产品D,300,2,600
119241017,2011-9-6 15:58,167111,产品A,100,7,700
119241018,2011-9-6 15:58,175752,产品D,300,7,2100
119241019,2011-9-6 15:58,175752,产品D,300,4,1200
119241020,2011-9-6 15:58,181989,产品D,300,10,3000
119241021,2011-9-6 15:58,197930,产品D,300,4,1200
119241022,2011-9-6 15:59,172529,产品B,200,10,2000
119241023,2011-9-6 15:59,174724,产品D,300,2,600
119241024,2011-9-6 15:59,175752,产品D,300,9,2700
119241025,2011-9-6 15:59,183280,产品A,100,6,600
119241026,2011-9-6 15:59,184849,产品D,300,4,1200
119241027,2011-9-6 16:00,110404,产品D,300,4,1200
119241028,2011-9-6 16:00,182818,产品A,100,8,800
119241029,2011-9-6 16:00,186007,产品A,100,9,900
119241030,2011-9-6 16:00,193607,产品D,300,1,300
119241031,2011-9-6 16:01,105471,产品A,100,8,800
119241032,2011-9-6 16:01,117672,产品D,300,6,1800
119241033,2011-9-6 16:01,156534,产品B,200,8,1600
119241034,2011-9-6 16:01,167671,产品D,300,1,300
119241035,2011-9-6 16:01,167671,产品D,300,9,2700
119241036,2011-9-6 16:01,178672,产品A,100,3,300
119241037,2011-9-6 16:02,106026,产品A,100,2,200
119241038,2011-9-6 16:02,106357,产品B,200,10,2000
119241039,2011-9-6 16:02,118020,产品E,400,5,2000
119241040,2011-9-6 16:02,175752,产品D,300,4,1200
119241041,2011-9-6 16:02,176125,产品A,100,9,900
119241042,2011-9-6 16:03,102475,产品D,300,4,1200
119241043,2011-9-6 16:03,102854,产品D,300,5,1500
119241044,2011-9-6 16:03,111444,产品D,300,10,3000
119241045,2011-9-6 16:03,120632,产品B,200,1,200
119241046,2011-9-6 16:03,137751,产品A,100,6,600
119241047,2011-9-6 16:03,157403,产品D,300,9,2700
119241048,2011-9-6 16:03,188325,产品D,300,7,2100
119241049,2011-9-6 16:03,188931,产品B,200,7,1400
119241050,2011-9-6 16:04,129001,产品B,200,5,1000
119241051,2011-9-6 16:04,149853,产品D,300,1,300
119241052,2011-9-6 16:04,175752,产品D,300,1,300
119241053,2011-9-6 16:04,189785,产品D,300,2,600
119241054,2011-9-6 16:04,192887,产品B,200,9,1800
119241055,2011-9-6 16:04,195072,产品A,100,8,800
119241056,2011-9-6 16:05,108944,产品A,100,7,700
119241057,2011-9-6 16:05,108944,产品A,100,1,100
119241058,2011-9-6 16:05,136069,产品A,100,10,1000
119241059,2011-9-6 16:05,152624,产品D,300,10,3000
119241060,2011-9-6 16:05,154339,产品A,100,2,200
119241061,2011-9-6 16:05,161019,产品D,300,9,2700
119241062,2011-9-6 16:05,192887,产品B,200,5,1000
119241063,2011-9-6 16:06,111311,产品A,100,6,600
119241064,2011-9-6 16:06,143435,产品D,300,10,3000
119241065,2011-9-6 16:06,156122,产品A,100,5,500
119241066,2011-9-6 16:06,166580,产品A,100,3,300
119241067,2011-9-6 16:06,166580,产品A,100,8,800
119241068,2011-9-6 16:06,182023,产品A,100,9,900
119241069,2011-9-6 16:06,198144,产品A,100,8,800
119241070,2011-9-6 16:07,111027,产品A,100,9,900
119241071,2011-9-6 16:07,135637,产品B,200,3,600
119241072,2011-9-6 16:07,140180,产品A,100,10,1000
119241073,2011-9-6 16:07,147791,产品D,300,8,2400
119241074,2011-9-6 16:07,155136,产品F,500,1,500
119241075,2011-9-6 16:07,180903,产品D,300,2,600
119241076,2011-9-6 16:08,118020,产品E,400,9,3600
119241077,2011-9-6 16:08,128658,产品A,100,7,700
119241078,2011-9-6 16:08,135396,产品E,400,6,2400
119241079,2011-9-6 16:08,135637,产品B,200,4,800
119241080,2011-9-6 16:08,150630,产品D,300,6,1800
119241081,2011-9-6 16:08,175834,产品A,100,3,300
119241082,2011-9-6 16:08,182931,产品A,100,1,100
119241083,2011-9-6 16:09,111717,产品D,300,5,1500
119241084,2011-9-6 16:09,135637,产品B,200,1,200
119241085,2011-9-6 16:09,168190,产品A,100,2,200
119241086,2011-9-6 16:09,178755,产品A,100,5,500
119241087,2011-9-6 16:09,190588,产品B,200,10,2000
119241088,2011-9-6 16:10,120594,产品A,100,5,500
119241089,2011-9-6 16:10,132397,产品A,100,3,300
119241090,2011-9-6 16:10,133028,产品A,100,4,400
119241091,2011-9-6 16:10,149328,产品B,200,8,1600
119241092,2011-9-6 16:10,176026,产品D,300,10,3000
119241093,2011-9-6 16:10,184180,产品A,100,4,400
119241094,2011-9-6 16:10,193884,产品B,200,10,2000
119241095,2011-9-6 16:11,118020,产品E,400,3,1200
119241096,2011-9-6 16:11,150109,产品B,200,2,400
119241097,2011-9-6 16:11,159785,产品A,100,10,1000
119241098,2011-9-6 16:11,169530,产品A,100,10,1000
119241099,2011-9-6 16:12,139763,产品B,200,3,600
119241100,2011-9-6 16:12,147617,产品D,300,7,2100
119241101,2011-9-6 16:12,167174,产品A,100,4,400
119241102,2011-9-6 16:12,167644,产品A,100,7,700
119241103,2011-9-6 16:12,181243,产品A,100,8,800
119241104,2011-9-6 16:13,101187,产品A,100,5,500
119241105,2011-9-6 16:13,111112,产品A,100,5,500
119241106,2011-9-6 16:13,118020,产品E,400,8,3200
119241107,2011-9-6 16:13,118456,产品A,100,4,400
119241108,2011-9-6 16:13,124402,产品E,400,2,800
119241109,2011-9-6 16:14,114620,产品A,100,5,500
119241110,2011-9-6 16:14,136522,产品A,100,2,200
119241111,2011-9-6 16:14,170716,产品B,200,2,400
119241112,2011-9-6 16:14,173093,产品D,300,6,1800
119241113,2011-9-6 16:14,176259,产品A,100,8,800
119241114,2011-9-6 16:15,119229,产品D,300,9,2700
119241115,2011-9-6 16:15,124402,产品E,400,3,1200
119241116,2011-9-6 16:15,185369,产品D,300,3,900
119241117,2011-9-6 16:16,110714,产品D,300,1,300
119241118,2011-9-6 16:16,136543,产品A,100,1,100
119241119,2011-9-6 16:16,159097,产品A,100,9,900
119241120,2011-9-6 16:16,171261,产品E,400,10,4000
119241121,2011-9-6 16:16,175834,产品A,100,5,500
119241122,2011-9-6 16:16,187734,产品A,100,2,200
119241123,2011-9-6 16:17,102386,产品D,300,2,600
119241124,2011-9-6 16:17,112959,产品D,300,5,1500
119241125,2011-9-6 16:17,128610,产品A,100,5,500
119241126,2011-9-6 16:17,172851,产品D,300,6,1800
119241127,2011-9-6 16:18,114508,产品A,100,9,900
119241128,2011-9-6 16:18,118899,产品E,400,10,4000
119241129,2011-9-6 16:18,120532,产品A,100,7,700
119241130,2011-9-6 16:18,123710,产品A,100,9,900
119241131,2011-9-6 16:18,175900,产品B,200,5,1000
119241132,2011-9-6 16:19,123615,产品A,100,2,200
119241133,2011-9-6 16:19,151951,产品A,100,6,600
119241134,2011-9-6 16:19,189369,产品D,300,3,900
119241135,2011-9-6 16:20,100709,产品D,300,4,1200
119241136,2011-9-6 16:20,127745,产品D,300,2,600
119241137,2011-9-6 16:20,132793,产品A,100,2,200
119241138,2011-9-6 16:20,150555,产品B,200,2,400
119241139,2011-9-6 16:20,164520,产品E,400,3,1200
119241140,2011-9-6 16:20,190005,产品C,280,10,2800
119241141,2011-9-6 16:21,134192,产品E,400,6,2400
119241142,2011-9-6 16:21,135539,产品A,100,4,400
119241143,2011-9-6 16:21,175126,产品B,200,1,200
119241144,2011-9-6 16:21,182023,产品A,100,8,800
119241145,2011-9-6 16:22,114508,产品A,100,2,200
119241146,2011-9-6 16:22,119229,产品D,300,8,2400
119241147,2011-9-6 16:22,127630,产品A,100,3,300
119241148,2011-9-6 16:22,152996,产品D,300,9,2700
119241149,2011-9-6 16:22,161185,产品A,100,10,1000
119241150,2011-9-6 16:23,125708,产品A,100,7,700
119241151,2011-9-6 16:23,130891,产品A,100,8,800
119241152,2011-9-6 16:23,132793,产品A,100,5,500
119241153,2011-9-6 16:23,161077,产品A,100,10,1000
119241154,2011-9-6 16:23,167379,产品A,100,3,300
119241155,2011-9-6 16:23,194417,产品D,300,7,2100
119241156,2011-9-6 16:24,103453,产品D,300,4,1200
119241157,2011-9-6 16:24,109041,产品B,200,1,200
119241158,2011-9-6 16:24,137871,产品C,280,2,560
119241159,2011-9-6 16:24,197761,产品D,300,3,900
119241160,2011-9-6 16:25,103480,产品D,300,10,3000
119241161,2011-9-6 16:25,110971,产品A,100,3,300
119241162,2011-9-6 16:25,111898,产品A,100,6,600
119241163,2011-9-6 16:25,118020,产品E,400,10,4000
119241164,2011-9-6 16:25,153556,产品B,200,6,1200
119241165,2011-9-6 16:26,113384,产品D,300,8,2400
119241166,2011-9-6 16:26,138294,产品A,100,4,400
119241167,2011-9-6 16:26,154908,产品D,300,3,900
119241168,2011-9-6 16:26,178849,产品A,100,7,700
119241169,2011-9-6 16:26,196698,产品A,100,1,100
119241170,2011-9-6 16:27,107104,产品D,300,4,1200
119241171,2011-9-6 16:27,118020,产品E,400,1,400
119241172,2011-9-6 16:27,146475,产品A,100,3,300
119241173,2011-9-6 16:27,169448,产品A,100,10,1000
119241174,2011-9-6 16:27,180697,产品A,100,7,700
119241175,2011-9-6 16:28,118020,产品E,400,2,800
119241176,2011-9-6 16:28,123586,产品D,300,1,300
119241177,2011-9-6 16:28,124402,产品E,400,4,1600
119241178,2011-9-6 16:28,170012,产品A,100,6,600
119241179,2011-9-6 16:28,178427,产品A,100,4,400
119241180,2011-9-6 16:29,117361,产品A,100,4,400
119241181,2011-9-6 16:29,118020,产品E,400,1,400
119241182,2011-9-6 16:29,141601,产品D,300,5,1500
119241183,2011-9-6 16:29,151573,产品A,100,1,100
119241184,2011-9-6 16:29,159344,产品A,100,4,400
119241185,2011-9-6 16:29,184512,产品A,100,6,600
119241186,2011-9-6 16:29,185142,产品A,100,9,900
119241187,2011-9-6 16:30,108995,产品D,300,8,2400
119241188,2011-9-6 16:30,118020,产品E,400,5,2000
119241189,2011-9-6 16:30,129057,产品A,100,2,200
119241190,2011-9-6 16:30,158961,产品D,300,1,300
119241191,2011-9-6 16:30,169833,产品D,300,8,2400
119241192,2011-9-6 16:30,194843,产品B,200,3,600
119241193,2011-9-6 16:31,105631,产品A,100,1,100
119241194,2011-9-6 16:31,113171,产品D,300,1,300
119241195,2011-9-6 16:31,116177,产品A,100,5,500
119241196,2011-9-6 16:31,136931,产品A,100,5,500
119241197,2011-9-6 16:31,146695,产品A,100,1,100
119241198,2011-9-6 16:32,104116,产品B,200,5,1000
119241199,2011-9-6 16:32,113171,产品D,300,8,2400
119241200,2011-9-6 16:32,122892,产品D,300,9,2700
119241201,2011-9-6 16:32,139175,产品E,400,7,2800
119241202,2011-9-6 16:32,147636,产品D,300,4,1200
119241203,2011-9-6 16:33,102887,产品F,500,7,3500
119241204,2011-9-6 16:33,114204,产品B,200,2,400
119241205,2011-9-6 16:33,122399,产品E,400,6,2400
119241206,2011-9-6 16:33,144612,产品A,100,4,400
119241207,2011-9-6 16:33,161095,产品E,400,3,1200
119241208,2011-9-6 16:33,164884,产品D,300,8,2400
119241209,2011-9-6 16:34,139636,产品A,100,4,400
119241210,2011-9-6 16:34,139710,产品B,200,3,600
119241211,2011-9-6 16:34,156003,产品D,300,3,900
119241212,2011-9-6 16:34,165522,产品B,200,8,1600
119241213,2011-9-6 16:34,179084,产品B,200,5,1000
119241214,2011-9-6 16:35,108309,产品A,100,9,900
119241215,2011-9-6 16:35,111728,产品D,300,6,1800
119241216,2011-9-6 16:35,178716,产品A,100,10,1000
119241217,2011-9-6 16:35,185142,产品A,100,5,500
119241218,2011-9-6 16:35,194843,产品B,200,3,600
119241219,2011-9-6 16:36,122206,产品B,200,7,1400
119241220,2011-9-6 16:36,141844,产品D,300,6,1800
119241221,2011-9-6 16:36,142399,产品D,300,7,2100
119241222,2011-9-6 16:36,161043,产品D,300,8,2400
119241223,2011-9-6 16:36,185891,产品A,100,5,500
119241224,2011-9-6 16:36,196910,产品D,300,1,300
119241225,2011-9-6 16:37,101750,产品A,100,9,900
119241226,2011-9-6 16:37,127581,产品A,100,2,200
119241227,2011-9-6 16:37,148701,产品B,200,7,1400
119241228,2011-9-6 16:37,150459,产品D,300,1,300
119241229,2011-9-6 16:37,161008,产品A,100,6,600
119241230,2011-9-6 16:37,195425,产品D,300,8,2400
119241231,2011-9-6 16:38,119289,产品D,300,5,1500
119241232,2011-9-6 16:38,121642,产品D,300,4,1200
119241233,2011-9-6 16:38,131729,产品D,300,9,2700
119241234,2011-9-6 16:38,138030,产品A,100,5,500
119241235,2011-9-6 16:38,147617,产品D,300,9,2700
119241236,2011-9-6 16:38,167163,产品B,200,1,200
119241237,2011-9-6 16:39,113560,产品B,200,4,800
119241238,2011-9-6 16:39,114570,产品A,100,10,1000
119241239,2011-9-6 16:39,128101,产品B,200,1,200
119241240,2011-9-6 16:39,138719,产品A,100,10,1000
119241241,2011-9-6 16:39,150846,产品F,500,3,1500
119241242,2011-9-6 16:39,156233,产品A,100,8,800
119241243,2011-9-6 16:40,102887,产品F,500,6,3000
119241244,2011-9-6 16:40,111112,产品D,300,7,2100
119241245,2011-9-6 16:40,136806,产品B,200,3,600
119241246,2011-9-6 16:40,141198,产品B,200,6,1200
119241247,2011-9-6 16:40,148044,产品D,300,9,2700
119241248,2011-9-6 16:40,192010,产品D,300,2,600
119241249,2011-9-6 16:40,194358,产品D,300,1,300
119241250,2011-9-6 16:41,134358,产品D,300,9,2700
119241251,2011-9-6 16:41,136806,产品B,200,2,400
119241252,2011-9-6 16:41,136806,产品B,200,4,800
119241253,2011-9-6 16:41,136806,产品B,200,10,2000
119241254,2011-9-6 16:41,148980,产品A,100,2,200
119241255,2011-9-6 16:41,156175,产品D,300,1,300
119241256,2011-9-6 16:42,103449,产品B,200,1,200
119241257,2011-9-6 16:42,123342,产品A,100,5,500
119241258,2011-9-6 16:42,174998,产品D,300,2,600
119241259,2011-9-6 16:42,178334,产品B,200,4,800
119241260,2011-9-6 16:42,194708,产品B,200,3,600
119241261,2011-9-6 16:43,127641,产品A,100,4,400
119241262,2011-9-6 16:43,143469,产品D,300,2,600
119241263,2011-9-6 16:43,144904,产品A,100,9,900
119241264,2011-9-6 16:43,149080,产品A,100,3,300
119241265,2011-9-6 16:43,154216,产品B,200,5,1000
119241266,2011-9-6 16:43,184386,产品D,300,7,2100
119241267,2011-9-6 16:44,106030,产品D,300,4,1200
119241268,2011-9-6 16:44,145237,产品D,300,8,2400
119241269,2011-9-6 16:44,156196,产品E,400,1,400
119241270,2011-9-6 16:44,156196,产品E,400,7,2800
119241271,2011-9-6 16:44,157950,产品A,100,4,400
119241272,2011-9-6 16:44,185026,产品D,300,2,600
119241273,2011-9-6 16:45,120633,产品D,300,5,1500
119241274,2011-9-6 16:45,132572,产品D,300,7,2100
119241275,2011-9-6 16:45,148729,产品F,500,10,5000
119241276,2011-9-6 16:45,180086,产品A,100,10,1000
119241277,2011-9-6 16:45,196253,产品D,300,5,1500
119241278,2011-9-6 16:46,118020,产品E,400,9,3600
119241279,2011-9-6 16:46,119959,产品A,100,10,1000
119241280,2011-9-6 16:46,141603,产品A,100,4,400
119241281,2011-9-6 16:46,174998,产品D,300,8,2400
119241282,2011-9-6 16:46,184386,产品D,300,9,2700
119241283,2011-9-6 16:46,190675,产品A,100,10,1000
119241284,2011-9-6 16:47,104885,产品D,300,2,600
119241285,2011-9-6 16:47,108024,产品D,300,7,2100
119241286,2011-9-6 16:47,131312,产品D,300,3,900
119241287,2011-9-6 16:47,152305,产品D,300,2,600
119241288,2011-9-6 16:47,168689,产品A,100,2,200
119241289,2011-9-6 16:47,184512,产品A,100,10,1000
119241290,2011-9-6 16:48,103189,产品D,300,4,1200
119241291,2011-9-6 16:48,167896,产品A,100,7,700
119241292,2011-9-6 16:48,194028,产品A,100,7,700
119241293,2011-9-6 16:48,195032,产品A,100,1,100
119241294,2011-9-6 16:48,195404,产品D,300,3,900
119241295,2011-9-6 16:48,196562,产品A,100,10,1000
119241296,2011-9-6 16:49,133903,产品B,200,9,1800
119241297,2011-9-6 16:49,172673,产品D,300,4,1200
119241298,2011-9-6 16:49,185668,产品D,300,1,300
119241299,2011-9-6 16:49,186625,产品A,100,1,100
119241300,2011-9-6 16:49,187200,产品A,100,10,1000
119241301,2011-9-6 16:49,197001,产品D,300,9,2700
119241302,2011-9-6 16:50,106592,产品D,300,9,2700
119241303,2011-9-6 16:50,145859,产品D,300,7,2100
119241304,2011-9-6 16:50,165575,产品D,300,8,2400
119241305,2011-9-6 16:50,169155,产品B,200,4,800
119241306,2011-9-6 16:50,172696,产品D,300,6,1800
119241307,2011-9-6 16:50,172790,产品B,200,7,1400
119241308,2011-9-6 16:51,106797,产品D,300,3,900
119241309,2011-9-6 16:51,116029,产品A,100,4,400
119241310,2011-9-6 16:51,118698,产品A,100,2,200
119241311,2011-9-6 16:51,135156,产品D,300,8,2400
119241312,2011-9-6 16:51,137459,产品A,100,3,300
119241313,2011-9-6 16:51,141396,产品A,100,2,200
119241314,2011-9-6 16:51,183583,产品A,100,6,600
119241315,2011-9-6 16:52,112148,产品B,200,5,1000
119241316,2011-9-6 16:52,127140,产品A,100,3,300
119241317,2011-9-6 16:52,158630,产品D,300,6,1800
119241318,2011-9-6 16:52,175717,产品A,100,7,700
119241319,2011-9-6 16:52,190647,产品A,100,4,400
119241320,2011-9-6 16:52,196613,产品A,100,1,100
119241321,2011-9-6 16:53,108309,产品A,100,9,900
119241322,2011-9-6 16:53,124898,产品A,100,10,1000
119241323,2011-9-6 16:53,131447,产品B,200,9,1800
119241324,2011-9-6 16:53,168085,产品D,300,4,1200
119241325,2011-9-6 16:53,196910,产品A,100,5,500
119241326,2011-9-6 16:54,138117,产品D,300,6,1800
119241327,2011-9-6 16:54,162169,产品A,100,10,1000
119241328,2011-9-6 16:54,163539,产品A,100,3,300
119241329,2011-9-6 16:54,180593,产品D,300,8,2400
119241330,2011-9-6 16:54,180856,产品D,300,1,300
119241331,2011-9-6 16:54,193853,产品A,100,1,100
119241332,2011-9-6 16:55,133770,产品D,300,4,1200
119241333,2011-9-6 16:55,170304,产品D,300,8,2400
119241334,2011-9-6 16:55,178602,产品D,300,2,600
119241335,2011-9-6 16:55,181280,产品A,100,7,700
119241336,2011-9-6 16:55,183179,产品D,300,2,600
119241337,2011-9-6 16:56,124308,产品A,100,10,1000
119241338,2011-9-6 16:56,147845,产品D,300,9,2700
119241339,2011-9-6 16:56,175973,产品A,100,9,900
119241340,2011-9-6 16:56,194044,产品D,300,7,2100
119241341,2011-9-6 16:56,197064,产品A,100,9,900
119241342,2011-9-6 16:56,197844,产品B,200,3,600
119241343,2011-9-6 16:57,114347,产品A,100,1,100
119241344,2011-9-6 16:57,140841,产品A,100,10,1000
119241345,2011-9-6 16:57,148044,产品D,300,1,300
119241346,2011-9-6 16:57,154119,产品B,200,1,200
119241347,2011-9-6 16:57,163626,产品A,100,7,700
119241348,2011-9-6 16:57,197844,产品B,200,7,1400
119241349,2011-9-6 16:58,108309,产品A,100,2,200
119241350,2011-9-6 16:58,133770,产品D,300,1,300
119241351,2011-9-6 16:58,173257,产品A,100,9,900
119241352,2011-9-6 16:58,177535,产品D,300,5,1500
119241353,2011-9-6 16:58,190675,产品A,100,8,800
119241354,2011-9-6 16:59,111707,产品B,200,6,1200
119241355,2011-9-6 16:59,162215,产品A,100,3,300
119241356,2011-9-6 16:59,164579,产品B,200,8,1600
119241357,2011-9-6 16:59,179670,产品D,300,9,2700
119241358,2011-9-6 16:59,185710,产品D,300,8,2400
119241359,2011-9-6 16:59,192010,产品D,300,8,2400
119241360,2011-9-6 16:59,196001,产品A,100,2,200
119241361,2011-9-6 17:00,118150,产品D,300,8,2400
119241362,2011-9-6 17:00,123436,产品D,300,4,1200
119241363,2011-9-6 17:00,162004,产品A,100,5,500
119241364,2011-9-6 17:00,162973,产品A,100,8,800
119241365,2011-9-6 17:00,167193,产品D,300,10,3000
119241366,2011-9-6 17:00,168789,产品A,100,5,500
119241367,2011-9-6 17:01,102386,产品D,300,2,600
119241368,2011-9-6 17:01,123454,产品F,500,9,4500
119241369,2011-9-6 17:01,138570,产品A,100,2,200
119241370,2011-9-6 17:01,140933,产品A,100,8,800
119241371,2011-9-6 17:01,142661,产品D,300,5,1500
119241372,2011-9-6 17:01,144939,产品E,400,2,800
119241373,2011-9-6 17:01,163963,产品D,300,5,1500
119241374,2011-9-6 17:02,108083,产品A,100,4,400
119241375,2011-9-6 17:02,132835,产品D,300,5,1500
119241376,2011-9-6 17:02,133289,产品D,300,7,2100
119241377,2011-9-6 17:02,178333,产品A,100,9,900
119241378,2011-9-6 17:02,192404,产品D,300,3,900
119241379,2011-9-6 17:02,194617,产品E,400,2,800
119241380,2011-9-6 17:03,110748,产品B,200,9,1800
119241381,2011-9-6 17:03,114038,产品D,300,5,1500
119241382,2011-9-6 17:03,126168,产品A,100,10,1000
119241383,2011-9-6 17:03,131299,产品D,300,10,3000
119241384,2011-9-6 17:03,132835,产品D,300,5,1500
119241385,2011-9-6 17:03,165600,产品A,100,1,100
119241386,2011-9-6 17:03,184252,产品A,100,7,700
119241387,2011-9-6 17:04,101594,产品D,300,1,300
119241388,2011-9-6 17:04,136659,产品B,200,6,1200
119241389,2011-9-6 17:04,153820,产品D,300,7,2100
119241390,2011-9-6 17:04,165391,产品D,300,4,1200
119241391,2011-9-6 17:04,198271,产品D,300,1,300
119241392,2011-9-6 17:05,105387,产品D,300,6,1800
119241393,2011-9-6 17:05,132756,产品D,300,9,2700
119241394,2011-9-6 17:05,147930,产品B,200,2,400
119241395,2011-9-6 17:05,149088,产品A,100,2,200
119241396,2011-9-6 17:05,157818,产品D,300,2,600
119241397,2011-9-6 17:05,165587,产品A,100,10,1000
119241398,2011-9-6 17:05,169679,产品B,200,7,1400
119241399,2011-9-6 17:06,113242,产品A,100,7,700
119241400,2011-9-6 17:06,114250,产品D,300,6,1800
119241401,2011-9-6 17:06,115836,产品A,100,3,300
119241402,2011-9-6 17:06,138570,产品A,100,9,900
119241403,2011-9-6 17:06,143221,产品B,200,7,1400
119241404,2011-9-6 17:06,150137,产品D,300,9,2700
119241405,2011-9-6 17:06,189423,产品D,300,2,600
119241406,2011-9-6 17:07,101594,产品D,300,2,600
119241407,2011-9-6 17:07,123679,产品A,100,2,200
119241408,2011-9-6 17:07,140437,产品A,100,10,1000
119241409,2011-9-6 17:07,143056,产品A,100,2,200
119241410,2011-9-6 17:07,158203,产品A,100,10,1000
119241411,2011-9-6 17:07,197996,产品B,200,1,200
119241412,2011-9-6 17:08,101594,产品D,300,6,1800
119241413,2011-9-6 17:08,109804,产品A,100,5,500
119241414,2011-9-6 17:08,146329,产品D,300,5,1500
119241415,2011-9-6 17:08,151342,产品C,280,3,840
119241416,2011-9-6 17:08,166480,产品D,300,9,2700
119241417,2011-9-6 17:08,172038,产品A,100,6,600
119241418,2011-9-6 17:09,129210,产品C,280,6,1680
119241419,2011-9-6 17:09,131616,产品D,300,9,2700
119241420,2011-9-6 17:09,145859,产品D,300,6,1800
119241421,2011-9-6 17:09,157818,产品D,300,7,2100
119241422,2011-9-6 17:09,174932,产品A,100,2,200
119241423,2011-9-6 17:09,185380,产品D,300,5,1500
119241424,2011-9-6 17:10,101594,产品D,300,4,1200
119241425,2011-9-6 17:10,114250,产品D,300,10,3000
119241426,2011-9-6 17:10,132756,产品D,300,3,900
119241427,2011-9-6 17:10,189101,产品F,500,4,2000
119241428,2011-9-6 17:10,192022,产品A,100,4,400
119241429,2011-9-6 17:11,109623,产品A,100,2,200
119241430,2011-9-6 17:11,129210,产品C,280,8,2240
119241431,2011-9-6 17:11,141658,产品D,300,2,600
119241432,2011-9-6 17:11,142020,产品A,100,5,500
119241433,2011-9-6 17:11,179327,产品D,300,4,1200
119241434,2011-9-6 17:11,194692,产品A,100,3,300
119241435,2011-9-6 17:12,115836,产品A,100,5,500
119241436,2011-9-6 17:12,121479,产品A,100,2,200
119241437,2011-9-6 17:12,143410,产品D,300,7,2100
119241438,2011-9-6 17:12,154669,产品D,300,3,900
119241439,2011-9-6 17:12,173257,产品A,100,9,900
119241440,2011-9-6 17:13,100265,产品A,100,6,600
119241441,2011-9-6 17:13,140437,产品A,100,7,700
119241442,2011-9-6 17:13,141196,产品B,200,8,1600
119241443,2011-9-6 17:13,146600,产品A,100,2,200
119241444,2011-9-6 17:13,170737,产品D,300,1,300
